answer_id,local-authority-code,question_id,audited_answer,score,max_score
ESK_s2_m&a_q8_sp3,ESK,s2_m&a_q8_sp3,,,1
ESK_s7_dsi_q23_sp1,ESK,s7_dsi_q23_sp1,,,1
ESK_s2_m&a_q8_sp8,ESK,s2_m&a_q8_sp8,,,1
ESK_s5_mset_q18_sp2,ESK,s5_mset_q18_sp2,,,1
ESK_s1_gov_q2_sp2,ESK,s1_gov_q2_sp2,,,1
ESK_s2_m&a_q8_sp4,ESK,s2_m&a_q8_sp4,,,1
ESK_s3_c&a_q11_sp1,ESK,s3_c&a_q11_sp1,,,1
ESK_s4_coms_q14_sp1,ESK,s4_coms_q14_sp1,,,1
ESK_s2_m&a_q8_sp2,ESK,s2_m&a_q8_sp2,,,1
ESK_s2_m&a_q8_sp1,ESK,s2_m&a_q8_sp1,,,1
ESK_s2_m&a_q9_sp1,ESK,s2_m&a_q9_sp1,,,1
ESK_s9_ee_q27_sp1,ESK,s9_ee_q27_sp1,,,1
ESK_s1_gov_q2_sp3,ESK,s1_gov_q2_sp3,,,2
ESK_s1_gov_q4_sp3,ESK,s1_gov_q4_sp3,,,1
ESK_s3_c&a_q10_sp2,ESK,s3_c&a_q10_sp2,,,1
ESK_s1_gov_q5_sp2,ESK,s1_gov_q5_sp2,,,1
ESK_s8_est_q26_sp1,ESK,s8_est_q26_sp1,,,1
ESK_s4_coms_q14_sp2,ESK,s4_coms_q14_sp2,,,1
ESK_s1_gov_q1_sp1,ESK,s1_gov_q1_sp1,,,1
ESK_s3_c&a_q10_sp3,ESK,s3_c&a_q10_sp3,,,1
ESK_s6_cb_q20_sp1,ESK,s6_cb_q20_sp1,,,2
ESK_s8_est_q24_sp1,ESK,s8_est_q24_sp1,,,1
ESK_s1_gov_q2_sp1_v2,ESK,s1_gov_q2_sp1_v2,,,1
ESK_s4_coms_q15_sp3,ESK,s4_coms_q15_sp3,,,1
ESK_s3_c&a_q12_sp2,ESK,s3_c&a_q12_sp2,,,1
ESK_s1_gov_q4_sp5,ESK,s1_gov_q4_sp5,,,1
ESK_s7_dsi_q22_sp1,ESK,s7_dsi_q22_sp1,,,2
ESK_s1_gov_q6_sp2,ESK,s1_gov_q6_sp2,,,1
ESK_s1_gov_q1_sp2,ESK,s1_gov_q1_sp2,,,1
ESK_s3_c&a_q11_sp2,ESK,s3_c&a_q11_sp2,,,1
ESK_s8_est_q25_sp1,ESK,s8_est_q25_sp1,,,1
ESK_s2_m&a_q9_sp6,ESK,s2_m&a_q9_sp6,,,1
ESK_s5_mset_q19_sp1,ESK,s5_mset_q19_sp1,,,1
ESK_s4_coms_q16_sp1,ESK,s4_coms_q16_sp1,,,1
ESK_s2_m&a_q8_sp5,ESK,s2_m&a_q8_sp5,,,1
ESK_s1_gov_q3_sp2,ESK,s1_gov_q3_sp2,,,1
ESK_s2_m&a_q8_sp7,ESK,s2_m&a_q8_sp7,,,1
ESK_s1_gov_q6_sp1,ESK,s1_gov_q6_sp1,,,1
ESK_s2_m&a_q9_sp7,ESK,s2_m&a_q9_sp7,,,1
ESK_s3_c&a_q12_sp1,ESK,s3_c&a_q12_sp1,,,1
ESK_s9_ee_q27_sp2,ESK,s9_ee_q27_sp2,,,1
ESK_s4_coms_q13_sp2,ESK,s4_coms_q13_sp2,,,1
ESK_s5_mset_q18_sp3,ESK,s5_mset_q18_sp3,,,1
ESK_s5_mset_q18_sp1,ESK,s5_mset_q18_sp1,,,1
ESK_s2_m&a_q8_sp9,ESK,s2_m&a_q8_sp9,,,1
ESK_s2_m&a_q8_sp6,ESK,s2_m&a_q8_sp6,,,1
ESK_s4_coms_q15_sp2,ESK,s4_coms_q15_sp2,,,1
ESK_s2_m&a_q9_sp5,ESK,s2_m&a_q9_sp5,,,1
ESK_s1_gov_q5_sp1,ESK,s1_gov_q5_sp1,,,1
ESK_s1_gov_q4_sp4,ESK,s1_gov_q4_sp4,,,1
ESK_s8_est_q25_sp2,ESK,s8_est_q25_sp2,,,1
ESK_s9_ee_q28_sp1,ESK,s9_ee_q28_sp1,,,1
ESK_s2_m&a_q7_sp1,ESK,s2_m&a_q7_sp1,,,1
ESK_s4_coms_q17_sp1,ESK,s4_coms_q17_sp1,,,1
ESK_s1_gov_q2_sp1_v2_b,ESK,s1_gov_q2_sp1_v2_b,,,2
ESK_s2_m&a_q9_sp4,ESK,s2_m&a_q9_sp4,,,1
ESK_s1_gov_q4_sp1,ESK,s1_gov_q4_sp1,,,1
ESK_s6_cb_q21_sp1,ESK,s6_cb_q21_sp1,,,1
ESK_s2_m&a_q9_sp2,ESK,s2_m&a_q9_sp2,,,1
ESK_s5_mset_q19_sp2,ESK,s5_mset_q19_sp2,,,1
ESK_s9_ee_q27_sp3,ESK,s9_ee_q27_sp3,,,1
ESK_s3_c&a_q10_sp1,ESK,s3_c&a_q10_sp1,,,1
ESK_s6_cb_q21_sp2,ESK,s6_cb_q21_sp2,,,1
ESK_s1_gov_q3_sp1,ESK,s1_gov_q3_sp1,,,1
ESK_s1_gov_q4_sp2,ESK,s1_gov_q4_sp2,,,1
ESK_s4_coms_q13_sp3_new,ESK,s4_coms_q13_sp3_new,,,1
ESK_s1_gov_q1_sp3,ESK,s1_gov_q1_sp3,,,1
ESK_s7_dsi_q22_sp2,ESK,s7_dsi_q22_sp2,,,2
ESK_s2_m&a_q9_sp3,ESK,s2_m&a_q9_sp3,,,1
ESK_s1_gov_q6_sp3,ESK,s1_gov_q6_sp3,,,1
ESK_s4_coms_q15_sp1,ESK,s4_coms_q15_sp1,,,1
ESS_s4_coms_q15_sp3,ESS,s4_coms_q15_sp3,,,1
ESS_s4_coms_q16_sp1,ESS,s4_coms_q16_sp1,,,1
ESS_s7_dsi_q23_sp1,ESS,s7_dsi_q23_sp1,,,1
ESS_s2_m&a_q9_sp8,ESS,s2_m&a_q9_sp8,,,1
ESS_s6_cb_q21_sp1,ESS,s6_cb_q21_sp1,,,1
ESS_s2_m&a_q8_sp5,ESS,s2_m&a_q8_sp5,,,1
ESS_s1_gov_q3_sp2,ESS,s1_gov_q3_sp2,,,1
ESS_s3_c&a_q12_sp1,ESS,s3_c&a_q12_sp1,,,1
ESS_s1_gov_q2_sp1_v2_b,ESS,s1_gov_q2_sp1_v2_b,,,2
ESS_s5_mset_q19_sp2,ESS,s5_mset_q19_sp2,,,1
ESS_s1_gov_q1_sp1,ESS,s1_gov_q1_sp1,,,1
ESS_s2_m&a_q8_sp7,ESS,s2_m&a_q8_sp7,,,1
ESS_s2_m&a_q9_sp7,ESS,s2_m&a_q9_sp7,,,1
ESS_s1_gov_q6_sp1,ESS,s1_gov_q6_sp1,,,1
ESS_s3_c&a_q10_sp3,ESS,s3_c&a_q10_sp3,,,1
ESS_s4_coms_q15_sp1,ESS,s4_coms_q15_sp1,,,1
ESS_s2_m&a_q9_sp6,ESS,s2_m&a_q9_sp6,,,1
ESS_s9_ee_q27_sp3,ESS,s9_ee_q27_sp3,,,1
ESS_s3_c&a_q12_sp2,ESS,s3_c&a_q12_sp2,,,1
ESS_s3_c&a_q10_sp1,ESS,s3_c&a_q10_sp1,,,1
ESS_s1_gov_q4_sp5,ESS,s1_gov_q4_sp5,,,1
ESS_s4_coms_q15_sp2,ESS,s4_coms_q15_sp2,,,1
ESS_s4_coms_q13_sp3_new,ESS,s4_coms_q13_sp3_new,,,1
ESS_s1_gov_q6_sp2,ESS,s1_gov_q6_sp2,,,1
ESS_s7_dsi_q22_sp1,ESS,s7_dsi_q22_sp1,,,2
ESS_s6_cb_q20_sp1,ESS,s6_cb_q20_sp1,,,2
ESS_s1_gov_q6_sp3,ESS,s1_gov_q6_sp3,,,1
ESS_s2_m&a_q8_sp6,ESS,s2_m&a_q8_sp6,,,1
ESS_s1_gov_q2_sp1_v2,ESS,s1_gov_q2_sp1_v2,,,1
ESS_s8_est_q24_sp1,ESS,s8_est_q24_sp1,,,1
ESS_s8_est_q25_sp1,ESS,s8_est_q25_sp1,,,1
ESS_s1_gov_q4_sp4,ESS,s1_gov_q4_sp4,,,1
ESS_s5_mset_q18_sp3,ESS,s5_mset_q18_sp3,,,1
ESS_s5_mset_q19_sp1,ESS,s5_mset_q19_sp1,,,1
ESS_s1_gov_q1_sp2,ESS,s1_gov_q1_sp2,,,1
ESS_s1_gov_q5_sp1,ESS,s1_gov_q5_sp1,,,1
ESS_s5_mset_q18_sp1,ESS,s5_mset_q18_sp1,,,1
ESS_s2_m&a_q8_sp4,ESS,s2_m&a_q8_sp4,,,1
ESS_s9_ee_q28_sp1,ESS,s9_ee_q28_sp1,,,1
ESS_s8_est_q25_sp2,ESS,s8_est_q25_sp2,,,1
ESS_s2_m&a_q8_sp3,ESS,s2_m&a_q8_sp3,,,1
ESS_s3_c&a_q10_sp2,ESS,s3_c&a_q10_sp2,,,1
ESS_s2_m&a_q8_sp1,ESS,s2_m&a_q8_sp1,,,1
ESS_s2_m&a_q8_sp8,ESS,s2_m&a_q8_sp8,,,1
ESS_s2_m&a_q8_sp2,ESS,s2_m&a_q8_sp2,,,1
ESS_s5_mset_q18_sp2,ESS,s5_mset_q18_sp2,,,1
ESS_s2_m&a_q7_sp1,ESS,s2_m&a_q7_sp1,,,1
ESS_s2_m&a_q9_sp1,ESS,s2_m&a_q9_sp1,,,1
ESS_s6_cb_q21_sp2,ESS,s6_cb_q21_sp2,,,1
ESS_s1_gov_q4_sp2,ESS,s1_gov_q4_sp2,,,1
ESS_s2_m&a_q8_sp9,ESS,s2_m&a_q8_sp9,,,1
ESS_s4_coms_q14_sp1,ESS,s4_coms_q14_sp1,,,1
ESS_s1_gov_q2_sp2,ESS,s1_gov_q2_sp2,,,1
ESS_s2_m&a_q9_sp5,ESS,s2_m&a_q9_sp5,,,1
ESS_s4_coms_q17_sp1,ESS,s4_coms_q17_sp1,,,1
ESS_s8_est_q26_sp2,ESS,s8_est_q26_sp2,,,1
ESS_s2_m&a_q9_sp4,ESS,s2_m&a_q9_sp4,,,1
ESS_s9_ee_q27_sp2,ESS,s9_ee_q27_sp2,,,1
ESS_s2_m&a_q9_sp2,ESS,s2_m&a_q9_sp2,,,1
ESS_s8_est_q26_sp1,ESS,s8_est_q26_sp1,,,1
ESS_s1_gov_q1_sp3,ESS,s1_gov_q1_sp3,,,1
ESS_s1_gov_q4_sp1,ESS,s1_gov_q4_sp1,,,1
ESS_s4_coms_q13_sp2,ESS,s4_coms_q13_sp2,,,1
ESS_s1_gov_q4_sp3,ESS,s1_gov_q4_sp3,,,1
ESS_s1_gov_q2_sp3,ESS,s1_gov_q2_sp3,,,2
ESS_s7_dsi_q22_sp2,ESS,s7_dsi_q22_sp2,,,2
ESS_s1_gov_q3_sp1,ESS,s1_gov_q3_sp1,,,1
ESS_s9_ee_q27_sp1,ESS,s9_ee_q27_sp1,,,1
ESS_s2_m&a_q9_sp3,ESS,s2_m&a_q9_sp3,,,1
ESS_s1_gov_q5_sp2,ESS,s1_gov_q5_sp2,,,1
ESS_s4_coms_q14_sp2,ESS,s4_coms_q14_sp2,,,1
EST_s2_m&a_q8_sp2,EST,s2_m&a_q8_sp2,True,1.0,1
EST_s2_m&a_q8_sp9,EST,s2_m&a_q8_sp9,False,0.0,1
EST_s8_est_q24_sp1,EST,s8_est_q24_sp1,True,1.0,1
EST_s3_c&a_q12_sp2,EST,s3_c&a_q12_sp2,False,0.0,1
EST_s7_dsi_q23_sp1,EST,s7_dsi_q23_sp1,False,0.0,1
EST_s2_m&a_q9_sp5,EST,s2_m&a_q9_sp5,False,0.0,1
EST_s1_gov_q2_sp3,EST,s1_gov_q2_sp3,False,0.0,2
EST_s1_gov_q6_sp1,EST,s1_gov_q6_sp1,False,0.0,1
EST_s4_coms_q15_sp2,EST,s4_coms_q15_sp2,False,0.0,1
EST_s1_gov_q3_sp2,EST,s1_gov_q3_sp2,False,0.0,1
EST_s5_mset_q18_sp3,EST,s5_mset_q18_sp3,False,0.0,1
EST_s3_c&a_q11_sp2,EST,s3_c&a_q11_sp2,False,0.0,1
EST_s2_m&a_q9_sp4,EST,s2_m&a_q9_sp4,False,0.0,1
EST_s4_coms_q14_sp2,EST,s4_coms_q14_sp2,True,1.0,1
EST_s5_mset_q19_sp2,EST,s5_mset_q19_sp2,False,0.0,1
EST_s2_m&a_q9_sp8,EST,s2_m&a_q9_sp8,False,0.0,1
EST_s1_gov_q4_sp4,EST,s1_gov_q4_sp4,True,1.0,1
EST_s3_c&a_q11_sp1,EST,s3_c&a_q11_sp1,False,0.0,1
EST_s1_gov_q4_sp3,EST,s1_gov_q4_sp3,False,0.0,1
EST_s9_ee_q28_sp1,EST,s9_ee_q28_sp1,False,0.0,1
EST_s2_m&a_q8_sp8,EST,s2_m&a_q8_sp8,True,1.0,1
EST_s1_gov_q1_sp3,EST,s1_gov_q1_sp3,True,1.0,1
EST_s2_m&a_q8_sp4,EST,s2_m&a_q8_sp4,False,0.0,1
EST_s5_mset_q19_sp1,EST,s5_mset_q19_sp1,True,1.0,1
EST_s1_gov_q6_sp3,EST,s1_gov_q6_sp3,False,0.0,1
EST_s7_dsi_q22_sp1,EST,s7_dsi_q22_sp1,False,0.0,2
EST_s6_cb_q20_sp1,EST,s6_cb_q20_sp1,3 areas covered,1.0,2
EST_s1_gov_q1_sp1,EST,s1_gov_q1_sp1,True,1.0,1
EST_s2_m&a_q8_sp7,EST,s2_m&a_q8_sp7,False,0.0,1
EST_s1_gov_q5_sp2,EST,s1_gov_q5_sp2,True,1.0,1
EST_s8_est_q26_sp2,EST,s8_est_q26_sp2,False,0.0,1
EST_s3_c&a_q10_sp2,EST,s3_c&a_q10_sp2,False,0.0,1
EST_s2_m&a_q8_sp3,EST,s2_m&a_q8_sp3,True,1.0,1
EST_s6_cb_q21_sp2,EST,s6_cb_q21_sp2,False,0.0,1
EST_s1_gov_q2_sp2,EST,s1_gov_q2_sp2,False,0.0,1
EST_s4_coms_q14_sp1,EST,s4_coms_q14_sp1,True,1.0,1
EST_s2_m&a_q9_sp1,EST,s2_m&a_q9_sp1,False,0.0,1
EST_s2_m&a_q8_sp1,EST,s2_m&a_q8_sp1,True,1.0,1
EST_s9_ee_q27_sp1,EST,s9_ee_q27_sp1,False,0.0,1
EST_s5_mset_q18_sp1,EST,s5_mset_q18_sp1,False,0.0,1
EST_s2_m&a_q9_sp3,EST,s2_m&a_q9_sp3,False,0.0,1
EST_s7_dsi_q22_sp2,EST,s7_dsi_q22_sp2,False,0.0,2
EST_s1_gov_q4_sp2,EST,s1_gov_q4_sp2,False,0.0,1
EST_s1_gov_q3_sp1,EST,s1_gov_q3_sp1,False,0.0,1
EST_s2_m&a_q7_sp1,EST,s2_m&a_q7_sp1,True,1.0,1
EST_s8_est_q25_sp2,EST,s8_est_q25_sp2,False,0.0,1
EST_s4_coms_q17_sp1,EST,s4_coms_q17_sp1,False,0.0,1
EST_s1_gov_q4_sp1,EST,s1_gov_q4_sp1,False,0.0,1
EST_s2_m&a_q9_sp2,EST,s2_m&a_q9_sp2,False,0.0,1
EST_s2_m&a_q8_sp6,EST,s2_m&a_q8_sp6,False,0.0,1
EST_s6_cb_q21_sp1,EST,s6_cb_q21_sp1,False,0.0,1
EST_s9_ee_q27_sp3,EST,s9_ee_q27_sp3,False,0.0,1
EST_s1_gov_q5_sp1,EST,s1_gov_q5_sp1,True,1.0,1
EST_s3_c&a_q10_sp1,EST,s3_c&a_q10_sp1,True,1.0,1
EST_s4_coms_q13_sp3_new,EST,s4_coms_q13_sp3_new,True,1.0,1
EST_s4_coms_q15_sp1,EST,s4_coms_q15_sp1,True,1.0,1
EST_s1_gov_q2_sp1_v2_b,EST,s1_gov_q2_sp1_v2_b,No,0.0,2
EST_s4_coms_q13_sp2,EST,s4_coms_q13_sp2,False,0.0,1
EST_s9_ee_q27_sp2,EST,s9_ee_q27_sp2,True,1.0,1
EST_s5_mset_q18_sp2,EST,s5_mset_q18_sp2,False,0.0,1
EST_s4_coms_q16_sp1,EST,s4_coms_q16_sp1,False,0.0,1
EST_s2_m&a_q9_sp7,EST,s2_m&a_q9_sp7,False,0.0,1
EST_s1_gov_q6_sp2,EST,s1_gov_q6_sp2,False,0.0,1
EST_s8_est_q26_sp1,EST,s8_est_q26_sp1,False,0.0,1
EST_s1_gov_q4_sp5,EST,s1_gov_q4_sp5,False,0.0,1
EST_s1_gov_q1_sp2,EST,s1_gov_q1_sp2,True,1.0,1
EST_s3_c&a_q12_sp1,EST,s3_c&a_q12_sp1,False,0.0,1
EST_s3_c&a_q10_sp3,EST,s3_c&a_q10_sp3,False,0.0,1
EST_s8_est_q25_sp1,EST,s8_est_q25_sp1,False,0.0,1
EST_s2_m&a_q8_sp5,EST,s2_m&a_q8_sp5,False,0.0,1
EST_s4_coms_q15_sp3,EST,s4_coms_q15_sp3,False,0.0,1
EST_s2_m&a_q9_sp6,EST,s2_m&a_q9_sp6,False,0.0,1
EST_s1_gov_q2_sp1_v2,EST,s1_gov_q2_sp1_v2,False,0.0,1
ESX_s1_gov_q1_sp3,ESX,s1_gov_q1_sp3,True,1.0,1
ESX_s4_coms_q17_sp1,ESX,s4_coms_q17_sp1,False,0.0,1
ESX_s4_coms_q15_sp3,ESX,s4_coms_q15_sp3,False,0.0,1
ESX_s2_m&a_q9_sp5,ESX,s2_m&a_q9_sp5,False,0.0,1
ESX_s2_m&a_q9_sp6,ESX,s2_m&a_q9_sp6,False,0.0,1
ESX_s8_est_q25_sp2,ESX,s8_est_q25_sp2,False,0.0,1
ESX_s1_gov_q4_sp1,ESX,s1_gov_q4_sp1,False,0.0,1
ESX_s1_gov_q4_sp4,ESX,s1_gov_q4_sp4,False,0.0,1
ESX_s6_cb_q20_sp1,ESX,s6_cb_q20_sp1,5 more areas covered,2.0,2
ESX_s2_m&a_q7_sp1,ESX,s2_m&a_q7_sp1,True,1.0,1
ESX_s2_m&a_q8_sp6,ESX,s2_m&a_q8_sp6,False,0.0,1
ESX_s3_c&a_q12_sp2,ESX,s3_c&a_q12_sp2,False,0.0,1
ESX_s6_cb_q21_sp1,ESX,s6_cb_q21_sp1,True,1.0,1
ESX_s9_ee_q27_sp3,ESX,s9_ee_q27_sp3,True,1.0,1
ESX_s1_gov_q6_sp3,ESX,s1_gov_q6_sp3,True,1.0,1
ESX_s1_gov_q2_sp1_v2,ESX,s1_gov_q2_sp1_v2,False,0.0,1
ESX_s1_gov_q5_sp1,ESX,s1_gov_q5_sp1,True,1.0,1
ESX_s3_c&a_q10_sp1,ESX,s3_c&a_q10_sp1,True,1.0,1
ESX_s8_est_q24_sp1,ESX,s8_est_q24_sp1,False,0.0,1
ESX_s1_gov_q2_sp1_v2_b,ESX,s1_gov_q2_sp1_v2_b,False,0.0,2
ESX_s2_m&a_q8_sp9,ESX,s2_m&a_q8_sp9,False,0.0,1
ESX_s7_dsi_q23_sp1,ESX,s7_dsi_q23_sp1,False,0.0,1
ESX_s3_c&a_q10_sp3,ESX,s3_c&a_q10_sp3,False,0.0,1
ESX_s2_m&a_q9_sp2,ESX,s2_m&a_q9_sp2,False,0.0,1
ESX_s9_ee_q28_sp1,ESX,s9_ee_q28_sp1,False,0.0,1
ESX_s1_gov_q6_sp1,ESX,s1_gov_q6_sp1,True,1.0,1
ESX_s1_gov_q1_sp2,ESX,s1_gov_q1_sp2,True,1.0,1
ESX_s4_coms_q13_sp2,ESX,s4_coms_q13_sp2,False,0.0,1
ESX_s2_m&a_q8_sp7,ESX,s2_m&a_q8_sp7,False,0.0,1
ESX_s1_gov_q2_sp2,ESX,s1_gov_q2_sp2,False,0.0,1
ESX_s1_gov_q5_sp2,ESX,s1_gov_q5_sp2,True,1.0,1
ESX_s2_m&a_q9_sp1,ESX,s2_m&a_q9_sp1,False,0.0,1
ESX_s4_coms_q14_sp2,ESX,s4_coms_q14_sp2,True,1.0,1
ESX_s8_est_q26_sp2,ESX,s8_est_q26_sp2,False,0.0,1
ESX_s2_m&a_q8_sp5,ESX,s2_m&a_q8_sp5,False,0.0,1
ESX_s2_m&a_q8_sp8,ESX,s2_m&a_q8_sp8,True,1.0,1
ESX_s3_c&a_q10_sp2,ESX,s3_c&a_q10_sp2,True,1.0,1
ESX_s1_gov_q3_sp2,ESX,s1_gov_q3_sp2,False,0.0,1
ESX_s5_mset_q18_sp3,ESX,s5_mset_q18_sp3,True,1.0,1
ESX_s6_cb_q21_sp2,ESX,s6_cb_q21_sp2,False,0.0,1
ESX_s5_mset_q18_sp2,ESX,s5_mset_q18_sp2,True,1.0,1
ESX_s1_gov_q1_sp1,ESX,s1_gov_q1_sp1,True,1.0,1
ESX_s2_m&a_q8_sp4,ESX,s2_m&a_q8_sp4,False,0.0,1
ESX_s4_coms_q16_sp1,ESX,s4_coms_q16_sp1,False,0.0,1
ESX_s4_coms_q14_sp1,ESX,s4_coms_q14_sp1,False,0.0,1
ESX_s8_est_q26_sp1,ESX,s8_est_q26_sp1,False,0.0,1
ESX_s2_m&a_q8_sp1,ESX,s2_m&a_q8_sp1,False,0.0,1
ESX_s2_m&a_q8_sp2,ESX,s2_m&a_q8_sp2,False,0.0,1
ESX_s8_est_q25_sp1,ESX,s8_est_q25_sp1,False,0.0,1
ESX_s9_ee_q27_sp1,ESX,s9_ee_q27_sp1,True,1.0,1
ESX_s5_mset_q18_sp1,ESX,s5_mset_q18_sp1,False,0.0,1
ESX_s7_dsi_q22_sp1,ESX,s7_dsi_q22_sp1,False,0.0,2
ESX_s1_gov_q2_sp3,ESX,s1_gov_q2_sp3,False,0.0,2
ESX_s9_ee_q27_sp2,ESX,s9_ee_q27_sp2,True,1.0,1
ESX_s1_gov_q4_sp5,ESX,s1_gov_q4_sp5,False,0.0,1
ESX_s1_gov_q4_sp2,ESX,s1_gov_q4_sp2,False,0.0,1
ESX_s4_coms_q13_sp3_new,ESX,s4_coms_q13_sp3_new,False,0.0,1
ESX_s4_coms_q15_sp1,ESX,s4_coms_q15_sp1,True,1.0,1
ESX_s1_gov_q6_sp2,ESX,s1_gov_q6_sp2,True,1.0,1
ESX_s2_m&a_q9_sp3,ESX,s2_m&a_q9_sp3,False,0.0,1
ESX_s2_m&a_q8_sp3,ESX,s2_m&a_q8_sp3,False,0.0,1
ESX_s5_mset_q19_sp1,ESX,s5_mset_q19_sp1,True,1.0,1
ESX_s3_c&a_q12_sp1,ESX,s3_c&a_q12_sp1,True,1.0,1
ESX_s7_dsi_q22_sp2,ESX,s7_dsi_q22_sp2,False,0.0,2
ESX_s2_m&a_q9_sp8,ESX,s2_m&a_q9_sp8,False,0.0,1
ESX_s2_m&a_q9_sp4,ESX,s2_m&a_q9_sp4,False,0.0,1
ESX_s1_gov_q4_sp3,ESX,s1_gov_q4_sp3,False,0.0,1
ESX_s2_m&a_q9_sp7,ESX,s2_m&a_q9_sp7,False,0.0,1
ESX_s4_coms_q15_sp2,ESX,s4_coms_q15_sp2,True,1.0,1
ESX_s5_mset_q19_sp2,ESX,s5_mset_q19_sp2,True,1.0,1
ESX_s1_gov_q3_sp1,ESX,s1_gov_q3_sp1,True,1.0,1
EXE_s1_gov_q6_sp2,EXE,s1_gov_q6_sp2,False,0.0,1
EXE_s1_gov_q1_sp2,EXE,s1_gov_q1_sp2,False,0.0,1
EXE_s4_coms_q17_sp1,EXE,s4_coms_q17_sp1,True,1.0,1
EXE_s2_m&a_q9_sp6,EXE,s2_m&a_q9_sp6,False,0.0,1
EXE_s3_c&a_q11_sp1,EXE,s3_c&a_q11_sp1,True,1.0,1
EXE_s9_ee_q27_sp3,EXE,s9_ee_q27_sp3,True,1.0,1
EXE_s1_gov_q5_sp1,EXE,s1_gov_q5_sp1,True,1.0,1
EXE_s2_m&a_q9_sp4,EXE,s2_m&a_q9_sp4,False,0.0,1
EXE_s2_m&a_q9_sp3,EXE,s2_m&a_q9_sp3,False,0.0,1
EXE_s3_c&a_q10_sp1,EXE,s3_c&a_q10_sp1,True,1.0,1
EXE_s3_c&a_q10_sp3,EXE,s3_c&a_q10_sp3,False,0.0,1
EXE_s1_gov_q1_sp3,EXE,s1_gov_q1_sp3,True,1.0,1
EXE_s2_m&a_q8_sp4,EXE,s2_m&a_q8_sp4,True,1.0,1
EXE_s5_mset_q18_sp1,EXE,s5_mset_q18_sp1,True,1.0,1
EXE_s1_gov_q4_sp4,EXE,s1_gov_q4_sp4,True,1.0,1
EXE_s3_c&a_q12_sp2,EXE,s3_c&a_q12_sp2,True,1.0,1
EXE_s1_gov_q4_sp3,EXE,s1_gov_q4_sp3,False,0.0,1
EXE_s6_cb_q21_sp1,EXE,s6_cb_q21_sp1,True,1.0,1
EXE_s1_gov_q4_sp5,EXE,s1_gov_q4_sp5,False,0.0,1
EXE_s1_gov_q2_sp1_v2,EXE,s1_gov_q2_sp1_v2,False,0.0,1
EXE_s9_ee_q27_sp1,EXE,s9_ee_q27_sp1,True,1.0,1
EXE_s4_coms_q14_sp2,EXE,s4_coms_q14_sp2,True,1.0,1
EXE_s4_coms_q15_sp3,EXE,s4_coms_q15_sp3,False,0.0,1
EXE_s3_c&a_q11_sp2,EXE,s3_c&a_q11_sp2,True,1.0,1
EXE_s4_coms_q13_sp3_new,EXE,s4_coms_q13_sp3_new,True,1.0,1
EXE_s1_gov_q2_sp3,EXE,s1_gov_q2_sp3,False,0.0,2
EXE_s6_cb_q20_sp1,EXE,s6_cb_q20_sp1,5 more areas covered,2.0,2
EXE_s1_gov_q4_sp2,EXE,s1_gov_q4_sp2,True,1.0,1
EXE_s3_c&a_q10_sp2,EXE,s3_c&a_q10_sp2,True,1.0,1
EXE_s2_m&a_q8_sp3,EXE,s2_m&a_q8_sp3,True,1.0,1
EXE_s2_m&a_q9_sp8,EXE,s2_m&a_q9_sp8,False,0.0,1
EXE_s9_ee_q28_sp1,EXE,s9_ee_q28_sp1,False,0.0,1
EXE_s8_est_q26_sp2,EXE,s8_est_q26_sp2,True,1.0,1
EXE_s2_m&a_q8_sp9,EXE,s2_m&a_q8_sp9,True,1.0,1
EXE_s1_gov_q5_sp2,EXE,s1_gov_q5_sp2,False,0.0,1
EXE_s2_m&a_q8_sp2,EXE,s2_m&a_q8_sp2,True,1.0,1
EXE_s1_gov_q2_sp2,EXE,s1_gov_q2_sp2,True,1.0,1
EXE_s1_gov_q6_sp1,EXE,s1_gov_q6_sp1,True,1.0,1
EXE_s4_coms_q14_sp1,EXE,s4_coms_q14_sp1,True,1.0,1
EXE_s2_m&a_q8_sp6,EXE,s2_m&a_q8_sp6,True,1.0,1
EXE_s2_m&a_q9_sp5,EXE,s2_m&a_q9_sp5,False,0.0,1
EXE_s8_est_q24_sp1,EXE,s8_est_q24_sp1,False,0.0,1
EXE_s1_gov_q3_sp2,EXE,s1_gov_q3_sp2,False,0.0,1
EXE_s5_mset_q19_sp2,EXE,s5_mset_q19_sp2,False,0.0,1
EXE_s2_m&a_q9_sp2,EXE,s2_m&a_q9_sp2,False,0.0,1
EXE_s9_ee_q27_sp2,EXE,s9_ee_q27_sp2,True,1.0,1
EXE_s8_est_q25_sp1,EXE,s8_est_q25_sp1,True,1.0,1
EXE_s1_gov_q4_sp1,EXE,s1_gov_q4_sp1,False,0.0,1
EXE_s2_m&a_q8_sp1,EXE,s2_m&a_q8_sp1,True,1.0,1
EXE_s2_m&a_q7_sp1,EXE,s2_m&a_q7_sp1,False,0.0,1
EXE_s4_coms_q16_sp1,EXE,s4_coms_q16_sp1,True,1.0,1
EXE_s8_est_q25_sp2,EXE,s8_est_q25_sp2,False,0.0,1
EXE_s1_gov_q1_sp1,EXE,s1_gov_q1_sp1,True,1.0,1
EXE_s7_dsi_q22_sp2,EXE,s7_dsi_q22_sp2,3 areas covered,1.0,2
EXE_s1_gov_q2_sp1_v2_b,EXE,s1_gov_q2_sp1_v2_b,A target of 2030 or earlier,2.0,2
